ClientName,OwnerRepo,GitHubOwnerRepo,LibraryOld,LibraryNew,CommitSha,ClientMethod,ExternalCall
util-0.0.1,xjs1919/util,github.com/xjs1919/util,poi-3.17,poi-5.4.1,61f9960a32a981a535edd6c8cd10382d52889370,"<com.github.xjs.util.excel.PoiExport: byte[] writeExcel(java.util.List,java.util.List)>",<org.apache.poi.hssf.usermodel.HSSFSheet: org.apache.poi.hssf.usermodel.HSSFRow createRow(int)>
util-0.0.1,xjs1919/util,github.com/xjs1919/util,poi-3.17,poi-5.4.1,61f9960a32a981a535edd6c8cd10382d52889370,"<com.github.xjs.util.excel.PoiExport: byte[] writeExcel(java.util.List,java.util.List)>",<org.apache.poi.hssf.usermodel.HSSFRow: org.apache.poi.hssf.usermodel.HSSFCell createCell(int)>
commons-pipeline-1.0-SNAPSHOT,nuttycom/commons-pipeline,github.com/nuttycom/commons-pipeline,commons-beanutils-1.6,commons-beanutils-1.8.3,4942025375b48c62b6f25e0b676a85803aae1428,"<org.apache.commons.pipeline.config.PipelineRuleSet$SetNestedPropertyObjectRule: void end(java.lang.String,java.lang.String)>","<org.apache.commons.beanutils.BeanUtils: void setProperty(java.lang.Object,java.lang.String,java.lang.Object)>"
easy-rpc-1.0.0-RELEASE,Matrix6677/EasyRpc,github.com/Matrix6677/EasyRpc,protostuff-runtime-1.6.2,protostuff-runtime-1.8.0,b1023f96c31880ae46310f5f3f5cca77a65b0533,"<cn.ziav.rpc.codec.RpcDecoder: java.lang.Object decode(io.netty.channel.ChannelHandlerContext,io.netty.buffer.ByteBuf)>",<io.protostuff.runtime.RuntimeSchema: io.protostuff.Schema getSchema(java.lang.Class)>
easy-rpc-1.0.0-RELEASE,Matrix6677/EasyRpc,github.com/Matrix6677/EasyRpc,protostuff-runtime-1.6.2,protostuff-runtime-1.8.0,b1023f96c31880ae46310f5f3f5cca77a65b0533,"<cn.ziav.rpc.codec.RpcDecoder: java.lang.Object decode(io.netty.channel.ChannelHandlerContext,io.netty.buffer.ByteBuf)>",<io.protostuff.runtime.RuntimeSchema: io.protostuff.Schema getSchema(java.lang.Class)>
easy-rpc-1.0.0-RELEASE,Matrix6677/EasyRpc,github.com/Matrix6677/EasyRpc,protostuff-runtime-1.6.2,protostuff-runtime-1.8.0,b1023f96c31880ae46310f5f3f5cca77a65b0533,"<cn.ziav.rpc.codec.RpcEncoder: void encode(io.netty.channel.ChannelHandlerContext,java.lang.Object,io.netty.buffer.ByteBuf)>",<io.protostuff.runtime.RuntimeSchema: io.protostuff.Schema getSchema(java.lang.Class)>
easy-rpc-1.0.0-RELEASE,Matrix6677/EasyRpc,github.com/Matrix6677/EasyRpc,protostuff-runtime-1.6.2,protostuff-runtime-1.8.0,b1023f96c31880ae46310f5f3f5cca77a65b0533,"<cn.ziav.rpc.codec.RpcEncoder: void encode(io.netty.channel.ChannelHandlerContext,java.lang.Object,io.netty.buffer.ByteBuf)>",<io.protostuff.runtime.RuntimeSchema: io.protostuff.Schema getSchema(java.lang.Class)>
epiphany,xiexiaojing/epiphany,github.com/xiexiaojing/epiphany,netty-all-4.1.7.Final,netty-all-5.0.0.Alpha2,451de5acd4704736c778ec2370ddf322dd129b09,<com.brmayi.epiphany.business.socket.ManuallyHttpServer: void run()>,"<io.netty.bootstrap.ServerBootstrap: io.netty.bootstrap.ServerBootstrap group(io.netty.channel.EventLoopGroup,io.netty.channel.EventLoopGroup)>"
epiphany,xiexiaojing/epiphany,github.com/xiexiaojing/epiphany,netty-all-4.1.7.Final,netty-all-5.0.0.Alpha2,451de5acd4704736c778ec2370ddf322dd129b09,<com.brmayi.epiphany.business.socket.ManuallyHttpServer: void run()>,<io.netty.bootstrap.ServerBootstrap: io.netty.bootstrap.ServerBootstrap childHandler(io.netty.channel.ChannelHandler)>
at.bestsolution.releng.distrobuilder-0.0.1-SNAPSHOT,tomsontom/distrobuilder,github.com/tomsontom/distrobuilder,ant-1.8.4,ant-1.10.15,c08846c76b7a3363fa3721864cbbfabadd4f6013,"<at.bestsolution.releng.distrobuilder.DistroBuilder: void compress(java.io.File,java.io.File)>",<org.apache.tools.tar.TarEntry: void setSize(long)>
util-0.0.1,xjs1919/util,github.com/xjs1919/util,javax.servlet-api-3.0.1,javax.servlet-api-4.0.1,61f9960a32a981a535edd6c8cd10382d52889370,<com.github.xjs.util.web.XssHttpServletRequestWrapper: void <init>(javax.servlet.http.HttpServletRequest)>,<javax.servlet.http.HttpServletRequestWrapper: void <init>(javax.servlet.http.HttpServletRequest)>
aws-sample-1.0-SNAPSHOT,wazcov/AWS-Java-Samples,github.com/wazcov/AWS-Java-Samples,aws-java-sdk-core-1.11.534,aws-java-sdk-core-1.12.788,0bed7a44a3a48d35dae6c369450df3f3cfde69be,<com.wazcov.awsJavaSamples.AwsShared.AWSSharedUtils: void <clinit>()>,"<com.amazonaws.auth.BasicAWSCredentials: void <init>(java.lang.String,java.lang.String)>"
flume-ng-failover-appender-0.0.1-SNAPSHOT,EdwardsBean/flume-failover-log4j-appender,github.com/EdwardsBean/flume-failover-log4j-appender,log4j-1.2.16,log4j-1.2.17,cd169d539030be14c60d0c22154c94b5d6b4755d,<com.fjnu.edu.test.Main: void <clinit>()>,<org.apache.log4j.Logger: org.apache.log4j.Logger getLogger(java.lang.Class)>
flume-ng-failover-appender-0.0.1-SNAPSHOT,EdwardsBean/flume-failover-log4j-appender,github.com/EdwardsBean/flume-failover-log4j-appender,log4j-1.2.16,log4j-1.2.17,cd169d539030be14c60d0c22154c94b5d6b4755d,<com.fjnu.edu.test.Main: void main(java.lang.String[])>,<org.apache.log4j.xml.DOMConfigurator: void configure(java.net.URL)>
spring-social-naver-1.0.2,mornya/spring-social-naver,github.com/mornya/spring-social-naver,spring-social-core-1.1.0.RELEASE,spring-social-core-1.1.6.RELEASE,a917a9ef7de9671877dafdd8155c77eb3559078c,"<com.mornya.lib.springsocialnaver.connect.NaverOAuth2Template: void <init>(java.lang.String,java.lang.String)>","<org.springframework.social.oauth2.OAuth2Template: void <init>(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>"
lyrebird-java-client-1.1.6,Meituan-Dianping/lyrebird-java-client,github.com/Meituan-Dianping/lyrebird-java-client,jackson-databind-2.9.4,jackson-databind-2.19.0,b7ae5e347e88db89396dd3286a572f20f7a19dbf,"<com.meituan.lyrebird.client.LyrebirdClient: void <init>(java.lang.String,java.util.concurrent.TimeUnit,long,long,long,long)>",<com.fasterxml.jackson.databind.ObjectMapper: com.fasterxml.jackson.databind.ObjectMapper enable(com.fasterxml.jackson.databind.DeserializationFeature)>
DotGraphics-0.0.1,omerio/graphviz-server,github.com/omerio/graphviz-server,log4j-1.2.15,log4j-1.2.17,,<info.dawelbeit.graphviz.dot.HttpDotGraphMessageHandler: void <clinit>()>,<org.apache.log4j.Logger: org.apache.log4j.Logger getLogger(java.lang.String)>
DotGraphics-0.0.1,omerio/graphviz-server,github.com/omerio/graphviz-server,log4j-1.2.15,log4j-1.2.17,,<info.dawelbeit.graphviz.dot.DotGraphics: void <clinit>()>,<org.apache.log4j.Logger: org.apache.log4j.Logger getLogger(java.lang.String)>
DotGraphics-0.0.1,omerio/graphviz-server,github.com/omerio/graphviz-server,log4j-1.2.15,log4j-1.2.17,,<info.dawelbeit.graphviz.dot.GraphViz: void <clinit>()>,<org.apache.log4j.Logger: org.apache.log4j.Logger getLogger(java.lang.String)>
feeyo-redisproxy-1.9,variflight/feeyo-redisproxy,github.com/variflight/feeyo-redisproxy,commons-lang3-3.7,commons-lang3-3.18.0,9a2ce8d3eacb55b0839235a0b72ba6280c5e9c63,"<com.feeyo.util.RandomUtil: java.lang.String randomStringRandomLength(java.util.Random,int,int)>","<org.apache.commons.lang3.RandomStringUtils: java.lang.String random(int,int,int,boolean,boolean,char[],java.util.Random)>"
feeyo-redisproxy-1.9,variflight/feeyo-redisproxy,github.com/variflight/feeyo-redisproxy,commons-lang3-3.7,commons-lang3-3.18.0,9a2ce8d3eacb55b0839235a0b72ba6280c5e9c63,"<com.feeyo.util.RandomUtil: java.lang.String randomStringFixLength(java.util.Random,int)>","<org.apache.commons.lang3.RandomStringUtils: java.lang.String random(int,int,int,boolean,boolean,char[],java.util.Random)>"
feeyo-redisproxy-1.9,variflight/feeyo-redisproxy,github.com/variflight/feeyo-redisproxy,commons-lang3-3.7,commons-lang3-3.18.0,9a2ce8d3eacb55b0839235a0b72ba6280c5e9c63,<com.feeyo.util.RandomUtil: java.lang.String randomAsciiFixLength(int)>,"<org.apache.commons.lang3.RandomStringUtils: java.lang.String random(int,int,int,boolean,boolean,char[],java.util.Random)>"
feeyo-redisproxy-1.9,variflight/feeyo-redisproxy,github.com/variflight/feeyo-redisproxy,commons-lang3-3.7,commons-lang3-3.18.0,9a2ce8d3eacb55b0839235a0b72ba6280c5e9c63,"<com.feeyo.util.RandomUtil: java.lang.String randomStringRandomLength(int,int)>","<org.apache.commons.lang3.RandomStringUtils: java.lang.String random(int,int,int,boolean,boolean,char[],java.util.Random)>"
feeyo-redisproxy-1.9,variflight/feeyo-redisproxy,github.com/variflight/feeyo-redisproxy,commons-lang3-3.7,commons-lang3-3.18.0,9a2ce8d3eacb55b0839235a0b72ba6280c5e9c63,"<com.feeyo.util.RandomUtil: java.lang.String randomAsciiRandomLength(int,int)>","<org.apache.commons.lang3.RandomStringUtils: java.lang.String random(int,int,int,boolean,boolean,char[],java.util.Random)>"
feeyo-redisproxy-1.9,variflight/feeyo-redisproxy,github.com/variflight/feeyo-redisproxy,commons-lang3-3.7,commons-lang3-3.18.0,9a2ce8d3eacb55b0839235a0b72ba6280c5e9c63,<com.feeyo.util.RandomUtil: java.lang.String randomStringFixLength(int)>,"<org.apache.commons.lang3.RandomStringUtils: java.lang.String random(int,int,int,boolean,boolean,char[],java.util.Random)>"
feeyo-redisproxy-1.9,variflight/feeyo-redisproxy,github.com/variflight/feeyo-redisproxy,commons-lang3-3.7,commons-lang3-3.18.0,9a2ce8d3eacb55b0839235a0b72ba6280c5e9c63,"<com.feeyo.util.RandomUtil: java.lang.String randomLetterFixLength(java.util.Random,int)>","<org.apache.commons.lang3.RandomStringUtils: java.lang.String random(int,int,int,boolean,boolean,char[],java.util.Random)>"
feeyo-redisproxy-1.9,variflight/feeyo-redisproxy,github.com/variflight/feeyo-redisproxy,commons-lang3-3.7,commons-lang3-3.18.0,9a2ce8d3eacb55b0839235a0b72ba6280c5e9c63,"<com.feeyo.util.RandomUtil: java.lang.String randomAsciiFixLength(java.util.Random,int)>","<org.apache.commons.lang3.RandomStringUtils: java.lang.String random(int,int,int,boolean,boolean,char[],java.util.Random)>"
feeyo-redisproxy-1.9,variflight/feeyo-redisproxy,github.com/variflight/feeyo-redisproxy,commons-lang3-3.7,commons-lang3-3.18.0,9a2ce8d3eacb55b0839235a0b72ba6280c5e9c63,"<com.feeyo.util.RandomUtil: java.lang.String randomLetterRandomLength(java.util.Random,int,int)>","<org.apache.commons.lang3.RandomStringUtils: java.lang.String random(int,int,int,boolean,boolean,char[],java.util.Random)>"
feeyo-redisproxy-1.9,variflight/feeyo-redisproxy,github.com/variflight/feeyo-redisproxy,commons-lang3-3.7,commons-lang3-3.18.0,9a2ce8d3eacb55b0839235a0b72ba6280c5e9c63,<com.feeyo.util.RandomUtil: java.lang.String randomLetterFixLength(int)>,"<org.apache.commons.lang3.RandomStringUtils: java.lang.String random(int,int,int,boolean,boolean,char[],java.util.Random)>"
feeyo-redisproxy-1.9,variflight/feeyo-redisproxy,github.com/variflight/feeyo-redisproxy,commons-lang3-3.7,commons-lang3-3.18.0,9a2ce8d3eacb55b0839235a0b72ba6280c5e9c63,"<com.feeyo.util.RandomUtil: java.lang.String randomAsciiRandomLength(java.util.Random,int,int)>","<org.apache.commons.lang3.RandomStringUtils: java.lang.String random(int,int,int,boolean,boolean,char[],java.util.Random)>"
feeyo-redisproxy-1.9,variflight/feeyo-redisproxy,github.com/variflight/feeyo-redisproxy,commons-lang3-3.7,commons-lang3-3.18.0,9a2ce8d3eacb55b0839235a0b72ba6280c5e9c63,"<com.feeyo.util.RandomUtil: java.lang.String randomLetterRandomLength(int,int)>","<org.apache.commons.lang3.RandomStringUtils: java.lang.String random(int,int,int,boolean,boolean,char[],java.util.Random)>"
feeyo-redisproxy-1.9,variflight/feeyo-redisproxy,github.com/variflight/feeyo-redisproxy,commons-lang3-3.7,commons-lang3-3.18.0,9a2ce8d3eacb55b0839235a0b72ba6280c5e9c63,"<com.feeyo.util.gc.CleanUpScheduler: java.util.Date getCurrentDateByPlan(java.lang.String,java.lang.String)>",<org.apache.commons.lang3.time.FastDateFormat: java.util.Date parse(java.lang.String)>
netty-rest-0.110-SNAPSHOT,buremba/netty-rest,github.com/buremba/netty-rest,paranamer-2.8,paranamer-2.8.3,18e72b8825ac9874da2de70246381a4f50491e64,"<org.rakam.server.http.HttpServer: org.rakam.server.http.IRequestParameter getHandler(java.lang.reflect.Parameter,org.rakam.server.http.HttpService,java.lang.reflect.Method)>",<com.thoughtworks.paranamer.BytecodeReadingParanamer: java.lang.String[] lookupParameterNames(java.lang.reflect.AccessibleObject)>
flume-ng-failover-appender-0.0.1-SNAPSHOT,EdwardsBean/flume-failover-log4j-appender,github.com/EdwardsBean/flume-failover-log4j-appender,flume-ng-sdk-1.4.0,flume-ng-sdk-1.11.0,cd169d539030be14c60d0c22154c94b5d6b4755d,<org.apache.flume.clients.log4jappender.FailoverLog4jAppender: void activateOptions()>,<org.apache.flume.api.RpcClientFactory: org.apache.flume.api.RpcClient getInstance(java.util.Properties)>
Explainer-0.0.1-SNAPSHOT,zoho-labs/Explainer,github.com/zoho-labs/Explainer,spark-mllib_2.10-1.5.2,spark-mllib_2.10-2.2.3,,<com.zoho.ml.explainer.Explainer: com.zoho.ml.explainer.ExplainerResults explain(java.lang.String)>,"<org.apache.spark.mllib.tree.RandomForest: org.apache.spark.mllib.tree.model.RandomForestModel trainClassifier(org.apache.spark.api.java.JavaRDD,int,java.util.Map,int,java.lang.String,java.lang.String,int,int,int)>"
vTools-1.0,lupanh/vTools,github.com/lupanh/vTools,opennlp-tools-1.5.3,opennlp-tools-2.5.5,0d474534a1db5fdc9538cd77b73fc46d8ec81690,<edu.ktlab.nlp.pos.vPosTaggerME: void main(java.lang.String[])>,<opennlp.tools.postag.POSTaggerME: void <init>(opennlp.tools.postag.POSModel)>
vTools-1.0,lupanh/vTools,github.com/lupanh/vTools,opennlp-tools-1.5.3,opennlp-tools-2.5.5,0d474534a1db5fdc9538cd77b73fc46d8ec81690,"<edu.ktlab.nlp.pos.POSSampleExtend: void <init>(java.util.List,java.util.List)>","<opennlp.tools.postag.POSSample: void <init>(java.util.List,java.util.List)>"
vTools-1.0,lupanh/vTools,github.com/lupanh/vTools,opennlp-tools-1.5.3,opennlp-tools-2.5.5,0d474534a1db5fdc9538cd77b73fc46d8ec81690,"<edu.ktlab.nlp.pos.POSSampleExtend: opennlp.tools.postag.POSSample parse(java.lang.String,java.lang.String)>","<opennlp.tools.postag.POSSample: void <init>(java.lang.String[],java.lang.String[])>"
vTools-1.0,lupanh/vTools,github.com/lupanh/vTools,opennlp-tools-1.5.3,opennlp-tools-2.5.5,0d474534a1db5fdc9538cd77b73fc46d8ec81690,"<edu.ktlab.nlp.pos.POSSampleExtend: void <init>(java.lang.String[],java.lang.String[])>","<opennlp.tools.postag.POSSample: void <init>(java.lang.String[],java.lang.String[])>"
vTools-1.0,lupanh/vTools,github.com/lupanh/vTools,opennlp-tools-1.5.3,opennlp-tools-2.5.5,0d474534a1db5fdc9538cd77b73fc46d8ec81690,"<edu.ktlab.nlp.pos.POSSampleExtend: opennlp.tools.postag.POSSample parse(java.lang.String,java.lang.String,java.lang.String)>","<opennlp.tools.postag.POSSample: void <init>(java.lang.String[],java.lang.String[])>"
vTools-1.0,lupanh/vTools,github.com/lupanh/vTools,opennlp-tools-1.5.3,opennlp-tools-2.5.5,0d474534a1db5fdc9538cd77b73fc46d8ec81690,<edu.ktlab.nlp.pos.vPosFileTaggerME: void main(java.lang.String[])>,<opennlp.tools.postag.POSTaggerME: void <init>(opennlp.tools.postag.POSModel)>
vTools-1.0,lupanh/vTools,github.com/lupanh/vTools,opennlp-tools-1.5.3,opennlp-tools-2.5.5,0d474534a1db5fdc9538cd77b73fc46d8ec81690,<edu.ktlab.nlp.pos.util.NewChunkTrainingGenerating: void main(java.lang.String[])>,<opennlp.tools.postag.POSTaggerME: void <init>(opennlp.tools.postag.POSModel)>
vTools-1.0,lupanh/vTools,github.com/lupanh/vTools,opennlp-tools-1.5.3,opennlp-tools-2.5.5,0d474534a1db5fdc9538cd77b73fc46d8ec81690,<edu.ktlab.nlp.chunk.vChunkerME: void main(java.lang.String[])>,<opennlp.tools.postag.POSTaggerME: void <init>(opennlp.tools.postag.POSModel)>
vTools-1.0,lupanh/vTools,github.com/lupanh/vTools,opennlp-tools-1.5.3,opennlp-tools-2.5.5,0d474534a1db5fdc9538cd77b73fc46d8ec81690,<edu.ktlab.nlp.chunk.vChunkerME: void main(java.lang.String[])>,"<opennlp.tools.chunker.ChunkerME: java.lang.String[] chunk(java.lang.String[],java.lang.String[])>"
codes.brewing.flinkexamples-1.0-SNAPSHOT,mushketyk/flink-examples,github.com/mushketyk/flink-examples,jackson-databind-2.1.1,jackson-databind-2.7.4,86623ca3cd840f1e53265e5693909d4fdfe50733,<com.amazonaws.util.json.Jackson: void <clinit>()>,"<com.fasterxml.jackson.databind.ObjectMapper: com.fasterxml.jackson.databind.ObjectMapper configure(com.fasterxml.jackson.core.JsonParser$Feature,boolean)>"
codes.brewing.flinkexamples-1.0-SNAPSHOT,mushketyk/flink-examples,github.com/mushketyk/flink-examples,jackson-databind-2.1.1,jackson-databind-2.7.4,86623ca3cd840f1e53265e5693909d4fdfe50733,<com.amazonaws.util.json.Jackson: void <clinit>()>,"<com.fasterxml.jackson.databind.ObjectMapper: com.fasterxml.jackson.databind.ObjectMapper configure(com.fasterxml.jackson.databind.DeserializationFeature,boolean)>"
codes.brewing.flinkexamples-1.0-SNAPSHOT,mushketyk/flink-examples,github.com/mushketyk/flink-examples,jackson-databind-2.1.1,jackson-databind-2.7.4,86623ca3cd840f1e53265e5693909d4fdfe50733,<com.amazonaws.services.simpleworkflow.flow.common.WorkflowExecutionUtils: java.lang.String printDetails(java.lang.String)>,"<com.fasterxml.jackson.databind.ObjectMapper: com.fasterxml.jackson.databind.ObjectMapper configure(com.fasterxml.jackson.databind.DeserializationFeature,boolean)>"
codes.brewing.flinkexamples-1.0-SNAPSHOT,mushketyk/flink-examples,github.com/mushketyk/flink-examples,jackson-databind-2.1.1,jackson-databind-2.7.4,86623ca3cd840f1e53265e5693909d4fdfe50733,<com.amazonaws.services.simpleworkflow.flow.common.WorkflowExecutionUtils: java.lang.String printDetails(java.lang.String)>,<com.fasterxml.jackson.databind.ObjectMapper: com.fasterxml.jackson.databind.ObjectMapper enableDefaultTyping(com.fasterxml.jackson.databind.ObjectMapper$DefaultTyping)>
codes.brewing.flinkexamples-1.0-SNAPSHOT,mushketyk/flink-examples,github.com/mushketyk/flink-examples,jackson-databind-2.1.1,jackson-databind-2.7.4,86623ca3cd840f1e53265e5693909d4fdfe50733,<com.amazonaws.services.simpleworkflow.flow.JsonDataConverter: void <init>()>,"<com.fasterxml.jackson.databind.ObjectMapper: com.fasterxml.jackson.databind.ObjectMapper configure(com.fasterxml.jackson.databind.DeserializationFeature,boolean)>"
codes.brewing.flinkexamples-1.0-SNAPSHOT,mushketyk/flink-examples,github.com/mushketyk/flink-examples,jackson-databind-2.1.1,jackson-databind-2.7.4,86623ca3cd840f1e53265e5693909d4fdfe50733,<com.amazonaws.services.simpleworkflow.flow.JsonDataConverter: void <init>()>,"<com.fasterxml.jackson.databind.ObjectMapper: com.fasterxml.jackson.databind.ObjectMapper configure(com.fasterxml.jackson.databind.SerializationFeature,boolean)>"
codes.brewing.flinkexamples-1.0-SNAPSHOT,mushketyk/flink-examples,github.com/mushketyk/flink-examples,jackson-databind-2.1.1,jackson-databind-2.7.4,86623ca3cd840f1e53265e5693909d4fdfe50733,<com.amazonaws.services.simpleworkflow.flow.JsonDataConverter: void <init>()>,<com.fasterxml.jackson.databind.ObjectMapper: com.fasterxml.jackson.databind.ObjectMapper enableDefaultTyping(com.fasterxml.jackson.databind.ObjectMapper$DefaultTyping)>
codes.brewing.flinkexamples-1.0-SNAPSHOT,mushketyk/flink-examples,github.com/mushketyk/flink-examples,commons-logging-1.1.1,commons-logging-1.1.3,86623ca3cd840f1e53265e5693909d4fdfe50733,<contribs.mx.MxImpl: void <clinit>()>,<org.apache.commons.logging.LogFactory: org.apache.commons.logging.Log getLog(java.lang.Class)>
codes.brewing.flinkexamples-1.0-SNAPSHOT,mushketyk/flink-examples,github.com/mushketyk/flink-examples,commons-logging-1.1.1,commons-logging-1.1.3,86623ca3cd840f1e53265e5693909d4fdfe50733,<org.jets3t.service.utils.signedurl.GatekeeperClientUtils: void <clinit>()>,<org.apache.commons.logging.LogFactory: org.apache.commons.logging.Log getLog(java.lang.Class)>
codes.brewing.flinkexamples-1.0-SNAPSHOT,mushketyk/flink-examples,github.com/mushketyk/flink-examples,commons-logging-1.1.1,commons-logging-1.1.3,86623ca3cd840f1e53265e5693909d4fdfe50733,<org.jets3t.service.utils.oauth.OAuthUtils: void <clinit>()>,<org.apache.commons.logging.LogFactory: org.apache.commons.logging.Log getLog(java.lang.Class)>
codes.brewing.flinkexamples-1.0-SNAPSHOT,mushketyk/flink-examples,github.com/mushketyk/flink-examples,commons-logging-1.1.1,commons-logging-1.1.3,86623ca3cd840f1e53265e5693909d4fdfe50733,<org.jets3t.service.utils.gatekeeper.GatekeeperMessage: void <clinit>()>,<org.apache.commons.logging.LogFactory: org.apache.commons.logging.Log getLog(java.lang.Class)>
codes.brewing.flinkexamples-1.0-SNAPSHOT,mushketyk/flink-examples,github.com/mushketyk/flink-examples,commons-logging-1.1.1,commons-logging-1.1.3,86623ca3cd840f1e53265e5693909d4fdfe50733,<org.jets3t.service.utils.ServiceUtils: void <clinit>()>,<org.apache.commons.logging.LogFactory: org.apache.commons.logging.Log getLog(java.lang.Class)>
codes.brewing.flinkexamples-1.0-SNAPSHOT,mushketyk/flink-examples,github.com/mushketyk/flink-examples,commons-logging-1.1.1,commons-logging-1.1.3,86623ca3cd840f1e53265e5693909d4fdfe50733,<org.jets3t.service.utils.RestUtils: void <clinit>()>,<org.apache.commons.logging.LogFactory: org.apache.commons.logging.Log getLog(java.lang.Class)>
codes.brewing.flinkexamples-1.0-SNAPSHOT,mushketyk/flink-examples,github.com/mushketyk/flink-examples,commons-logging-1.1.1,commons-logging-1.1.3,86623ca3cd840f1e53265e5693909d4fdfe50733,<org.jets3t.service.utils.ObjectUtils: void <clinit>()>,<org.apache.commons.logging.LogFactory: org.apache.commons.logging.Log getLog(java.lang.Class)>
codes.brewing.flinkexamples-1.0-SNAPSHOT,mushketyk/flink-examples,github.com/mushketyk/flink-examples,commons-logging-1.1.1,commons-logging-1.1.3,86623ca3cd840f1e53265e5693909d4fdfe50733,<org.jets3t.service.utils.MultipartUtils: void <clinit>()>,<org.apache.commons.logging.LogFactory: org.apache.commons.logging.Log getLog(java.lang.Class)>
